,Tbet,CD27,CD223,CD25,CD197,CD8a,CD152,CD103,CD107a,MIP1b,CD39,CD137,CD14,IFNg,CD127,IL-2,CD4,CD183,CD274,CD326,CD20,CD56,TNFa,CD3,Ki67,CD45,GZMB,CD95,CD279,CD45RA,File,PatientID,DAY
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.22997",0,0,1.028261094,0,0.724465447,0,0,0,2.191094432,0.654004308,4.735896098,0.111334512,0,0,0,0,0,1.110576913,1.070795474,0,0,1.082443006,0.009001648,0,0,0.333351006,0,3.159826246,0.35078479,0.7987317,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.17158",1.057496704,3.673267101,2.435118792,0.984819938,1.050256068,5.348959503,2.778930632,0.194383438,2.189439645,3.838692775,4.940455181,1.066582165,0.123040163,1.305336708,0.696558219,0.271975366,1.353312615,0.55343719,0.014420214,0,0,0.112297526,0.107760474,3.623377054,0,5.426800236,2.015386425,3.960354103,2.998433745,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5265",0,0,0,1.900399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469096837,0,0,1.268484425,0.36997392,0,1.827132089,0.752123688,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.11628",0,0,0,0,0,0,0,0,3.146566248,0,0,0.073329017,0,0.048992871,0,0,0,0,0.481945491,0,0,4.278610244,0,0,0,0,0,3.174128255,0,0.703397918,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6872",0,0,0.398885221,0,0,0,0,0,2.88232573,0.405335156,0,0,0,0,0,0,0,0,0,0.13162705,0,3.585725733,0.490858553,0,0.166070201,0,0,2.696488231,0,0.159259952,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.31285",0.333470227,0,0,0.646859046,1.046792305,0,0,0,4.425309606,0,0.064123784,0,0,1.172045003,0,1.280529439,0.13182061,0.937095584,2.02260827,0,0,6.656434287,0.448109295,1.701628338,0,0,0.548979979,5.381459023,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.16080",0,0,0,0.166573628,0,0,0,0,3.326448208,1.213113615,1.0248997,0.405824677,0,0,0,0,0,0.170034845,0,0,0,5.239875344,0,0.188231478,0,0,0,3.296245643,0,0.138423149,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.102",0,0,0,0,0,0,0,0.213264425,3.441809975,0.832004545,0.568137074,0,0,0,0,0.155352228,0,0.151433346,0,4.38043848,0.215639771,1.107240071,0.342561775,0,0.631417876,0.077006985,0,0.050740103,0,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2644",0.490411357,0,0.05266565,1.323442317,0.837610481,5.943141208,0.882186484,5.043602018,1.325846097,5.254496594,1.793539701,0.147936667,0,5.368289019,0.375037334,1.29278754,0,2.147888368,0.880672832,0,0,0,4.262549881,3.3355342,0,4.71761086,3.091255966,3.522027753,0.648886119,0.295439127,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-22-19 TIL105-58-006-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.117",2.333555218,0.05544144,0,0.608760687,0,0.709154827,0,0,3.30671275,1.582494026,0.501958108,0,0.161326306,0.945169989,0.975950369,0.651691529,0.128807195,0.165695802,0.221277271,3.485411299,0,0.139879685,0.240567658,0.057672306,3.696653688,1.171284698,0.600984401,3.869678365,0.420738742,0,"export_Ex_5-22-19 TIL105-58-006-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-006-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.8861",0.565038875,2.891773725,3.859105612,0,0.279457699,4.995731268,1.976620686,3.111388966,1.532649087,0.942397834,5.758257427,1.254178363,0.669762597,0,0,0,0.132909747,1.161737438,0,0,1.000980904,0,0.502164905,3.425462639,0.153047367,4.754712021,1.001329292,4.46810312,4.186144352,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.27187",0,0.513213332,0,0,0,0.14071749,0,0.25664204,5.541599787,0,0,0.239938919,0,0.160963422,0,0,0,0.721713396,0,0,0,3.700069649,0,0.312138284,0,0.692949224,0.065307746,3.058369851,0,1.156290968,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2799",1.058994047,3.126929907,0,3.397338515,0,0,1.631767075,0,4.123142718,0.152566711,2.679818257,2.192185175,0,0,1.133967381,0.703947244,4.377720796,0.825990636,0.681052466,0.769201932,0.037122642,0,0.001732397,4.368665798,0,3.650487298,0,4.165644399,0.467810283,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.19260",1.452873807,0,0,0.032967642,0,0.298615543,1.490161186,0,4.140527884,1.474999808,3.074757841,1.380625847,2.841197636,0.028052272,0,0,2.31432695,0,2.662085802,0.060694003,0.547542772,0.002722849,0.441573043,0.369965224,0,2.2937607,0,2.356261374,0,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12121",0,0,0,0,0.477857482,0,0.140575925,0,4.675132947,0,1.016051218,0,0.862648646,0,0,0,0.775571569,0,0.650172853,5.259153134,0,0,0,0,0,0.312178622,0,0.847812737,0.119918083,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25481",0,0,0,0,0.118168474,0,0,0.91774744,2.477851397,0,0,0,0,0,0,0,0.40617255,0.043821652,0,0,0,2.852381596,0,0,0,0,0,1.400069675,0,0.70585035,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.30903",0,0,0,0,0,0,0,0,4.089054119,0.296181896,0,0,0.271719679,0,0,0.333706375,0,0.048875567,0,0.167086442,0,5.342860345,0.63578756,0,0,0,0,3.77204659,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.31007",0.737135165,0,0,0,0,0,0,0,3.210553723,0,0,0,0.177040331,1.291804099,0.006153741,0.306874289,1.124000264,0.738568807,0.240367735,0,0.155705597,5.62798263,0,0,0.406600935,0,0,4.230193565,0.082174502,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.3138",0,2.438883277,0,0,2.416637012,0.019508863,0,0,0.615628859,0.866647063,0,0,0.493606404,3.272457133,1.089474535,0,4.023873116,2.169799008,0.744717202,0,0,0,2.822660038,3.307357242,0.046668464,4.503035972,0,2.594838287,0,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12797",1.424880969,1.746549769,4.677887837,3.091659876,0.956701699,0,2.999380296,0.268531878,0,1.135312466,5.731121707,3.273751337,0.753367781,0,0,0,3.15515404,1.512930065,0.732682033,0,0,0,0.085114432,4.151418174,0,4.777426258,0.579592685,5.742000332,3.658541942,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.3730",2.182577424,4.485308677,1.041716674,2.487304052,0,0,1.634744236,4.588765022,2.13428404,1.99862214,4.229307455,1.181816796,0,1.015260698,1.2973423,1.110103312,4.95372861,3.634349768,0.38499104,0.453621441,0.872757989,0.038712163,0.739945412,4.907986049,0,5.563855959,0,5.026420738,5.405678219,0.442631399,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.11363",0.493012693,0,1.736525316,0,1.635225844,0.512848679,0,0.241634698,3.08521365,0,0.380246806,0,0,1.507745109,0.057634591,0,0,0.841383823,0.820485116,0,0.729035021,5.004582463,0,1.266603068,0,0.862152227,0.200841399,3.403038193,0.154711834,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5722",0,0.798559055,0,0,0,0,2.827878291,0,2.415586741,1.315125242,1.661946736,0,0.40449824,0,0.446363889,0,1.753205486,0.294675984,0.293272783,0,0,0,0,1.437856905,0.147050195,0.625594648,0.053537878,0.58157818,1.618272559,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.29524",0.74553744,0,0,0,0,0,0,0,2.131930384,0,0,0,0,0,0,1.203568588,0,0,0,0,0,2.500908369,0,0,0.50049387,0,0,2.202794735,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4596",0,0,0,0,0,0,0,1.077576581,6.632372646,0,0,0,0,0,0,0,0,0,0.579225564,4.903686131,0,0.140146809,0.881586665,0.626998928,0,0,0,2.415033871,0,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.16043",1.387908937,0,0,0.27249595,0.636964736,0,1.473522562,1.952216791,6.510673618,3.953595543,3.146067737,0.594445899,2.164824315,0.734897509,0,0,1.383947465,0.209301221,1.917652886,1.161420015,0.452691465,0,3.588856752,1.270427686,0.406785714,5.279573353,0,3.285694005,0.095004854,0.824910976,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.23322",0,0,0,0,0,0,0,0,3.48452873,0.449066417,0.314329955,0.44044816,0,0.634427419,0,0,0,0,0,0,0,4.316249492,0,0.367498712,1.003557596,0.213375774,0.342269807,2.430588399,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1360",0,3.220629564,0,0,0,0,0.07274172,0,2.406755065,1.994572938,4.294766903,0.057738589,0.093365279,0.049450897,0.484302889,0,0.033079894,2.294978478,0.601461783,0.675242783,0,0.141870446,0,0,0.806062964,4.192989754,0,2.213658219,0,2.973290457,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18794",0,0,0,0,0,0.408364418,0.355879724,0,0.121649091,0,0,0.301118315,0,0.990216735,0,0,0,0.11450618,0,0,0,0,0,0.01625136,0.480433249,0,0,0.009581812,0,0.190366252,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14591",0,1.42337938,0,0.502690911,2.608213653,0,0.006353564,0,0.262047244,0.757072958,0,0.150404672,1.117992447,1.311534656,1.579010852,0,2.515922353,0,0,0,0,0,1.028198318,4.206065607,1.194422861,5.55292824,0.196112363,4.807543079,1.031180359,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.19397",0,0,0,0,0,0,0,0,0,0,0,0,0,0.625289476,0,0.163412175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2069",0,0,0,0,0,0,0.313169782,0.943336788,4.448290891,0,0,0,0,0,0,0.119865236,0,0,0,0.327162447,0,3.907259781,0,0,0.770932214,0,0,0.882625974,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.10371",1.182731247,3.015943914,0.986894189,0,0,0,0,4.922935842,2.177364221,4.975742421,2.110726469,0,0,0.817816821,0,0,0,0.935890067,0.057354698,0,0,4.055133177,0,0,0.726249046,3.099153052,2.067928206,3.577691736,0,3.560089957,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.22825",0.080476162,0,1.555152621,0,0.482168422,0.069139315,0,0.820048203,0,0.371231998,3.903071409,0.095506468,0,0,0,0.162652417,1.019085845,0.85348406,0,2.09014212,0,0,0.385325462,0,1.5439018,0,0,4.379168387,0.212407667,1.055817724,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2602",1.181828506,4.327086567,0,0,1.6273251,0,0,0,1.569724524,0,1.004825202,0,0.496083852,4.591405296,2.476484383,4.30175523,5.09236365,4.047919366,0.872656353,1.887044442,0,0.177362677,4.659730698,2.120628431,0.155186278,4.391782821,0.579154921,4.210571487,0.859321603,0.941378998,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.20716",0,0,0,0,0,0,0.123479588,0.073290586,2.29092094,0,0,0,0.191408561,0,0,0,0.032678769,0.484293732,0.223453787,0.222060491,0,4.027363046,0.230569415,0,1.597077269,0,0.448530284,2.077363504,0,0.229509674,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.17413",1.429619051,2.78773483,0,2.611070653,2.017976834,0,1.121156816,0,4.606438505,1.571912339,4.931900022,1.719209503,0.939582894,0.224721934,1.451042481,0.91094853,3.27539379,1.584323527,1.2685578,0,0.459920022,0,0,5.141337856,1.281526274,6.246828486,0,4.80031927,3.882049759,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-22-19 TIL105-58-006-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.93",0.942048238,0.138578157,0,0.056077648,0,0.272886323,0,0.069442113,2.286854265,0,0,0,0,0,2.16693444,4.664410702,3.947036608,1.966244119,0.438213591,0,0,0,5.917662696,0.269784237,0.167731707,4.284121479,0,4.249216233,0.104436833,0.101544874,"export_Ex_5-22-19 TIL105-58-006-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-006-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12801",2.263985175,6.010551219,3.074555011,5.01964393,0.579523479,1.847657698,3.121872738,0,0,3.642420212,6.520800183,3.345216278,0.289629081,0,0.383597048,0.846738436,5.529976167,3.420906009,0.089327474,0,0.503899777,0,0.261942913,4.528294634,0,5.479475819,0,5.27658497,5.392642549,0.504952374,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.10568",0.210103206,0,0,0.981113579,0,0,0,0.974523052,4.820961404,1.498358466,0.137161985,0,0,1.337893178,0,0.11708494,0,1.288178114,1.249492708,0,0,6.303530508,1.697957675,0.765298027,0.452531423,0,0.116872971,5.834174044,0.063978064,0.101597875,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-024-D015_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.445",1.508811884,1.107196826,0,0,1.403738427,0.037610532,0.657920862,0.291382616,2.170146587,1.156135871,3.901631928,1.405420175,4.774127472,0,1.410755166,0,1.768514416,1.873978338,2.238834592,0,0.298794925,1.033009803,0,1.219494389,1.820180434,5.1304303,0,3.611142005,0,2.160193302,"export_Ex_5-24-19 TIL105-22-024-D015_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.8468",0,0,0,0.156453225,0.478022094,0,0,0,0.256744273,0,0.187699491,0,0,0,0,0,0,0,1.763781978,0,0,0.657208079,0.079535971,0.146677001,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.19251",0.166034479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.16742",1.234314074,2.867909909,3.666770006,1.099661252,0.674918852,6.118711564,2.077563425,4.455087159,4.098582307,3.758815247,4.837710004,1.440602048,0,2.93030636,1.787265374,0,0.066304954,0.40813244,1.424423675,3.062147727,0,3.354289336,1.657196646,5.319170333,0.844287483,5.921857525,0.276480253,5.096131283,3.133786004,0.041498101,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.23387",0.401905268,0,0,0,0,0,0,0,2.828180837,0,0.601123777,0.162838042,0.091418022,0.156039185,0,0.764768294,0.367816967,0.018558523,0.917428227,0,0,4.777644161,0,0.864800787,0.038733223,0,0,4.272204746,0.503193312,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5759",1.30883515,4.919075726,2.708430181,1.784685599,0.517918838,5.815534491,2.218934995,5.00260653,3.224496139,1.241773142,5.297898808,0,0,0,0,0,0,2.177045638,0.553822094,0,0.172969382,0,0,4.544043201,0,5.744431337,0.435146821,4.439815784,3.628703643,0.056867973,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2129",1.308169882,0.263260959,0.095957894,1.058425424,0.012885075,0,0,5.656975237,1.05341956,4.756441116,2.539094394,0,0,2.611099527,0,0,0,1.855973506,0.435694424,0,0.392169769,4.53038058,0,0.193269414,0.2633659,3.197888407,1.149965756,2.660148819,0,2.127475397,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.27736",0,0.090213905,0,1.616278171,0,0,0,0,2.935077562,0,1.401161224,0,0,0,0,0.393359951,0,0.130584585,0.136734038,4.298261321,0.07384736,1.048384646,1.946251539,0,0,0,0,5.463784793,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4686",0,0,0.652738833,0.939806349,0,0,0,0,3.097231735,0,1.843815834,0,0,0,0,0,0,0,0.677419783,0,0,4.143058365,0,0,1.515167193,0,0,3.162489144,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6194",0.936698032,0,0,0,0,0,0,0.902463119,2.42598431,0,0.31470232,0.274289342,0,0,0,0.656016909,0,0,0.608512461,4.564104789,0,0,0,1.299246817,0,0,0,2.071703864,0,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6391",2.322184554,0.133212241,0,0.020639172,0,0.491930476,0.831124057,0,4.298323445,2.513660124,4.690349242,0.145963425,0.010171753,2.57362125,1.031646891,0.245634946,3.465889569,1.889395139,0,0.706011909,0,0,1.419774152,5.199161069,0.958581585,5.691639565,0.678977542,4.365351233,2.590066022,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18565",1.012120938,0,0,5.60E-05,0,1.877739895,0,5.351863123,3.570863593,4.751936495,0.151442008,0.297233014,0,0,0.656887859,0,0.430553668,0,0,1.276379617,0,3.46873712,1.631139551,0.081563042,1.001174437,4.739111842,2.647215865,4.62708568,0,1.673434696,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.23652",0,0,0.546029834,0.145895296,1.397482032,0,0.030519289,0.815803644,6.288415939,0,1.47132917,0.50415944,0,0.092267884,0,0.336889534,0.102075654,0.183256391,0.560604691,0,0,4.156293907,0.062110275,0.330258365,0.085837707,1.47963082,0.175324007,5.515640084,0,0.067947109,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
